Fecha,SKU,Producto,Categoria,Region,Estado_SKU,Participacion_Region,Pronostico_Base_Region,Pronostico_Recomendado_Region,Pronostico_Protegido_Region,Pronostico_Final_Region
2026-01-01,SKU-1007,Galleta Avena 180g,Galletas,Norte,Activo,0.22302717406389652,2756.1771270036006,3027.7730720727614,3269.9949178385828,3027.7730720727614
2026-01-01,SKU-1007,Galleta Avena 180g,Galletas,Sur,Activo,0.32547811363699447,4022.2691961722735,4418.6268877567145,4772.117038777252,4418.6268877567145
2026-01-01,SKU-1008,Galleta Chocolate 200g,Galletas,Centro,Activo,0.5505964530321585,4789.335608655946,4789.335608655946,5172.482457348422,4789.335608655946
2026-01-01,SKU-1008,Galleta Chocolate 200g,Galletas,Norte,Activo,0.21758062321404273,1892.6141292299676,1892.6141292299676,2044.0232595683651,1892.6141292299676
2026-01-01,SKU-1008,Galleta Chocolate 200g,Galletas,Sur,Activo,0.2318229237537987,2016.5000655606345,2016.5000655606345,2177.8200708054856,2016.5000655606345
2026-01-01,SKU-1009,Galleta Salada 150g,Galletas,Centro,Activo,0.5492872537527886,4321.283408475863,4321.283408475863,4666.986081153933,4321.283408475863
2026-01-01,SKU-1009,Galleta Salada 150g,Galletas,Norte,Activo,0.22815442205165046,1794.9076951017662,1794.9076951017662,1938.5003107099076,1794.9076951017662
2026-01-01,SKU-1009,Galleta Salada 150g,Galletas,Sur,Activo,0.22255832419556093,1750.882779809247,1750.882779809247,1890.953402193987,1750.882779809247
2026-01-01,SKU-1010,Barra Cereal Pack 6,Galletas,Centro,Activo,0.5383152819746715,4622.831657999674,4622.831657999674,4992.658190639648,4622.831657999674
2026-01-01,SKU-1010,Barra Cereal Pack 6,Galletas,Norte,Activo,0.22581740399959258,1939.2275848221907,1939.2275848221907,2094.365791607966,1939.2275848221907
2026-01-01,SKU-1010,Barra Cereal Pack 6,Galletas,Sur,Activo,0.2358673140257359,2025.53210521121,2025.53210521121,2187.574673628107,2025.53210521121
2026-01-01,SKU-1011,Snack Mix 120g,Galletas,Centro,Activo,0.5129523881556556,5073.111675288442,5073.111675288442,5478.960609311518,5073.111675288442
2026-01-01,SKU-1011,Snack Mix 120g,Galletas,Norte,Activo,0.23408841659418372,2315.1401703063593,2315.1401703063593,2500.351383930868,2315.1401703063593
2026-01-01,SKU-1011,Snack Mix 120g,Galletas,Sur,Activo,0.2529591952501607,2501.7726331468875,2501.7726331468875,2701.914443798639,2501.7726331468875
2026-01-01,SKU-1001,Yogurt Natural 1L,Lacteos,Centro,Activo,0.5085748550869479,3963.005567354038,3963.005567354038,4280.046012742361,3963.005567354038
2026-01-01,SKU-1001,Yogurt Natural 1L,Lacteos,Norte,Activo,0.24177493503897662,1884.000760207296,1884.000760207296,2034.7208210238798,1884.000760207296
2026-01-01,SKU-1001,Yogurt Natural 1L,Lacteos,Sur,Activo,0.24965020987407555,1945.3678484614024,1945.3678484614024,2100.997276338315,1945.3678484614024
2026-01-01,SKU-1002,Yogurt Frutado Pack 4,Lacteos,Centro,Activo,0.5371158936586489,3153.454196314626,3153.454196314626,3405.730532019796,3153.454196314626
2026-01-01,SKU-1002,Yogurt Frutado Pack 4,Lacteos,Norte,Activo,0.22119921740131201,1298.6798725769684,1298.6798725769684,1402.5742623831259,1298.6798725769684
2026-01-01,SKU-1002,Yogurt Frutado Pack 4,Lacteos,Sur,Activo,0.24168488894003912,1418.9530345533992,1418.9530345533992,1532.4692773176712,1418.9530345533992
2026-01-01,SKU-1003,Leche Entera 1L,Lacteos,Centro,Activo,0.47370363535707694,1716.4754801905997,1862.1830297393758,2011.157672118526,1862.1830297393758
2026-01-01,SKU-1003,Leche Entera 1L,Lacteos,Norte,Activo,0.25281417235652337,916.0776812859843,993.8413520619187,1073.3486602268722,993.8413520619187
2026-01-01,SKU-1003,Leche Entera 1L,Lacteos,Sur,Activo,0.2734821922863997,990.9687034057143,1075.08969617209,1161.0968718658573,1075.08969617209
2026-01-01,SKU-1004,Leche Descremada 1L,Lacteos,Centro,Activo,0.5050950151473423,1878.0449275585981,1878.0449275585981,2028.288521763286,1878.0449275585981
2026-01-01,SKU-1004,Leche Descremada 1L,Lacteos,Norte,Activo,0.2556687781143854,950.6279758725365,950.6279758725365,1026.6782139423394,950.6279758725365
2026-01-01,SKU-1004,Leche Descremada 1L,Lacteos,Sur,Activo,0.23923620673827228,889.5283680875511,889.5283680875511,960.6906375345553,889.5283680875511
2026-01-01,SKU-1005,Queso Untable 250g,Lacteos,Centro,Activo,0.5087529976019185,1508.7965370752777,1508.7965370752777,1629.5002600413002,1508.7965370752777
2026-01-01,SKU-1005,Queso Untable 250g,Lacteos,Norte,Activo,0.2460431654676259,729.6843021632028,729.6843021632028,788.0590463362591,729.6843021632028
2026-01-01,SKU-1005,Queso Untable 250g,Lacteos,Sur,Activo,0.24520383693045564,727.1951256938353,727.1951256938353,785.3707357493421,727.1951256938353
2026-01-01,SKU-1006,Manjar 400g,Lacteos,Centro,Activo,0.5409395973154363,1923.0310666601804,1923.0310666601804,2076.873551992995,1923.0310666601804
2026-01-01,SKU-1006,Manjar 400g,Lacteos,Norte,Activo,0.21409395973154363,761.1003849436694,761.1003849436694,821.988415739163,761.1003849436694
2026-01-01,SKU-1006,Manjar 400g,Lacteos,Sur,Activo,0.24496644295302014,870.8515376314713,870.8515376314713,940.5196606419889,870.8515376314713
2026-02-01,SKU-1012,Jugo Naranja 1L,Bebidas,Centro,Activo,0.49867050742300023,3148.879103008941,3148.879103008941,3400.7894312496564,3148.879103008941
2026-02-01,SKU-1012,Jugo Naranja 1L,Bebidas,Norte,Activo,0.2473964103700421,1562.1966311972817,1562.1966311972817,1687.1723616930644,1562.1966311972817
2026-02-01,SKU-1012,Jugo Naranja 1L,Bebidas,Sur,Activo,0.2539330822069577,1603.472762518661,1603.472762518661,1731.7505835201541,1603.472762518661
2026-02-01,SKU-1013,Jugo Manzana 1L,Bebidas,Centro,Activo,0.539092937927904,3916.1760534492096,3916.1760534492096,4229.470137725147,3916.1760534492096
2026-02-01,SKU-1013,Jugo Manzana 1L,Bebidas,Norte,Activo,0.22146990959639898,1608.8416217334495,1608.8416217334495,1737.5489514721257,1608.8416217334495
2026-02-01,SKU-1013,Jugo Manzana 1L,Bebidas,Sur,Activo,0.23943715247569694,1739.3625047946603,1739.3625047946603,1878.5115051782334,1739.3625047946603
2026-02-01,SKU-1014,Agua Saborizada 500ml,Bebidas,Centro,Activo,0.5108951406649617,3113.96451983808,3352.9514875690666,3621.187606574592,3352.9514875690666
2026-02-01,SKU-1014,Agua Saborizada 500ml,Bebidas,Norte,Activo,0.2614322250639386,1593.4594173901105,1715.7524081863733,1853.012600841283,1715.7524081863733
2026-02-01,SKU-1014,Agua Saborizada 500ml,Bebidas,Sur,Activo,0.22767263427109974,1387.6908367840701,1494.1917372016333,1613.727076177764,1494.1917372016333
2026-02-01,SKU-1015,Bebida Isotonica 600ml,Bebidas,Centro,Activo,0.494140625,3578.301396217004,3760.756642447247,4061.6171738430266,3760.756642447247
2026-02-01,SKU-1015,Bebida Isotonica 600ml,Bebidas,Norte,Activo,0.26890980113636365,1947.3005621885204,2046.5921433655608,2210.319514834806,2046.5921433655608
2026-02-01,SKU-1015,Bebida Isotonica 600ml,Bebidas,Sur,Activo,0.23694957386363635,1715.8617367055665,1803.3524036456524,1947.6205959373046,1803.3524036456524
2026-02-01,SKU-1016,Te Helado 1.5L,Bebidas,Centro,Activo,0.5680448493342677,1268.755648113203,1268.755648113203,1370.2560999622594,1268.755648113203
2026-02-01,SKU-1016,Te Helado 1.5L,Bebidas,Norte,Activo,0.2133146461107218,476.4485804165544,476.4485804165544,514.5644668498788,476.4485804165544
2026-02-01,SKU-1016,Te Helado 1.5L,Bebidas,Sur,Activo,0.21864050455501052,488.34414287110707,488.34414287110707,527.4116743007957,488.34414287110707
2026-02-01,SKU-1017,Nectar Durazno 1L,Bebidas,Centro,Activo,0.49586229725256536,2005.0413182361872,2005.0413182361872,2165.444623695082,2005.0413182361872
2026-02-01,SKU-1017,Nectar Durazno 1L,Bebidas,Norte,Activo,0.23949023502151606,968.3894484271572,968.3894484271572,1045.8606043013299,968.3894484271572
2026-02-01,SKU-1017,Nectar Durazno 1L,Bebidas,Sur,Activo,0.2646474677259186,1070.113841074654,1070.113841074654,1155.7229483606263,1070.113841074654
2026-02-01,SKU-1018,Arroz Grano Largo 1kg,Despensa,Centro,Activo,0.4920103961110844,6555.3843604347485,6555.3843604347485,7079.815109269529,6555.3843604347485
2026-02-01,SKU-1018,Arroz Grano Largo 1kg,Despensa,Norte,Activo,0.26009529768494005,3465.4240238483126,3465.4240238483126,3742.657945756178,3465.4240238483126
2026-02-01,SKU-1018,Arroz Grano Largo 1kg,Despensa,Sur,Activo,0.24789430620397554,3302.862034572675,3302.862034572675,3567.090997338489,3302.862034572675
2026-02-01,SKU-1019,Fideos Spaghetti 400g,Despensa,Centro,Activo,0.5234979653714195,2400.2236970253116,2400.2236970253116,2592.2415927873367,2400.2236970253116
2026-02-01,SKU-1019,Fideos Spaghetti 400g,Despensa,Norte,Activo,0.20673422165483124,947.8706902899836,947.8706902899836,1023.7003455131824,947.8706902899836
2026-02-01,SKU-1019,Fideos Spaghetti 400g,Despensa,Sur,Activo,0.2697678129737493,1236.8779636705651,1236.8779636705651,1335.8282007642106,1236.8779636705651
2026-02-01,SKU-1020,Aceite Vegetal 900ml,Despensa,Centro,Activo,0.536916759985069,5152.0031460515675,5152.0031460515675,5564.163397735693,5152.0031460515675
2026-02-01,SKU-1020,Aceite Vegetal 900ml,Despensa,Norte,Activo,0.22721164613661815,2180.2171266696255,2180.2171266696255,2354.6344968031954,2180.2171266696255
2026-02-01,SKU-1020,Aceite Vegetal 900ml,Despensa,Sur,Activo,0.2358715938783128,2263.313951605941,2263.313951605941,2444.3790677344164,2263.313951605941
2026-02-01,SKU-1021,Azucar 1kg,Despensa,Centro,Pausado,0.5251169604461037,0.0,0.0,0.0,0.0
2026-02-01,SKU-1021,Azucar 1kg,Despensa,Norte,Pausado,0.2502244695430273,0.0,0.0,0.0,0.0
2026-02-01,SKU-1021,Azucar 1kg,Despensa,Sur,Pausado,0.22465857001086906,0.0,0.0,0.0,0.0
2026-02-01,SKU-1022,Harina 1kg,Despensa,Centro,Activo,0.5137904449252655,6882.934674430649,6882.934674430649,7433.569448385101,6882.934674430649
2026-02-01,SKU-1022,Harina 1kg,Despensa,Norte,Activo,0.2533263697182223,3393.657611392158,3393.657611392158,3665.1502203035307,3393.657611392158
2026-02-01,SKU-1022,Harina 1kg,Despensa,Sur,Activo,0.23288318535651223,3119.7928404747854,3119.7928404747854,3369.3762677127684,3119.7928404747854
2026-02-01,SKU-1023,Salsa Tomate 200g,Despensa,Centro,Activo,0.48362099330750263,6034.561519848407,6034.561519848407,6517.32644143628,6034.561519848407
2026-02-01,SKU-1023,Salsa Tomate 200g,Despensa,Norte,Activo,0.2615222044598586,3263.2409540913686,3263.2409540913686,3524.300230418678,3263.2409540913686
2026-02-01,SKU-1023,Salsa Tomate 200g,Despensa,Sur,Activo,0.2548568022326388,3180.070909053399,3180.070909053399,3434.476581777671,3180.070909053399
2026-02-01,SKU-1024,Atun Lomitos 160g,Despensa,Centro,Activo,0.48153109502365615,5992.325372172449,6326.696430752309,6832.832145212496,6326.696430752309
2026-02-01,SKU-1024,Atun Lomitos 160g,Despensa,Norte,Activo,0.27227384141822947,3388.261869213578,3577.3264873025637,3863.512606286769,3577.3264873025637
2026-02-01,SKU-1024,Atun Lomitos 160g,Despensa,Sur,Activo,0.24619506355811435,3063.7293024460264,3234.6850410676802,3493.459844353095,3234.6850410676802
2026-02-01,SKU-1025,Legumbres Mix 500g,Despensa,Centro,Activo,0.4774314536989136,2461.9473580312583,2596.833801052914,2804.5805051371476,2596.833801052914
2026-02-01,SKU-1025,Legumbres Mix 500g,Despensa,Norte,Activo,0.22956544231764098,1183.7888556157345,1248.6468906593316,1348.5386419120782,1248.6468906593316
2026-02-01,SKU-1025,Legumbres Mix 500g,Despensa,Sur,Activo,0.2930031039834454,1510.9147337450402,1593.6955103035018,1721.1911511277822,1593.6955103035018
2026-02-01,SKU-1007,Galleta Avena 180g,Galletas,Centro,Activo,0.507048020120489,6587.68354430956,6587.68354430956,7114.698227854325,6587.68354430956
2026-02-01,SKU-1007,Galleta Avena 180g,Galletas,Norte,Activo,0.2405685207931216,3125.521100212852,3125.521100212852,3375.5627882298804,3125.521100212852
2026-02-01,SKU-1007,Galleta Avena 180g,Galletas,Sur,Activo,0.25238345908638943,3279.023473721969,3279.023473721969,3541.3453516197264,3279.023473721969
2026-02-01,SKU-1008,Galleta Chocolate 200g,Galletas,Centro,Activo,0.4811627462229872,3972.9760035020213,3972.9760035020213,4290.814083782183,3972.9760035020213
2026-02-01,SKU-1008,Galleta Chocolate 200g,Galletas,Norte,Activo,0.25100401606425704,2072.548094036726,2072.548094036726,2238.3519415596643,2072.548094036726
2026-02-01,SKU-1008,Galleta Chocolate 200g,Galletas,Sur,Activo,0.2678332377127558,2211.5075091035696,2211.5075091035696,2388.428109831855,2211.5075091035696
2026-02-01,SKU-1009,Galleta Salada 150g,Galletas,Centro,Activo,0.5038738144043359,4700.584704864439,4700.584704864439,5076.631481253595,4700.584704864439
2026-02-01,SKU-1009,Galleta Salada 150g,Galletas,Norte,Activo,0.23764027377271307,2216.9205944475466,2216.9205944475466,2394.2742420033505,2216.9205944475466
2026-02-01,SKU-1009,Galleta Salada 150g,Galletas,Sur,Activo,0.25848591182295105,2411.3873132587346,2411.3873132587346,2604.298298319434,2411.3873132587346
2026-02-01,SKU-1010,Barra Cereal Pack 6,Galletas,Centro,Activo,0.518541714737779,4561.905884289112,4880.90596362891,5271.378440719223,4880.90596362891
2026-02-01,SKU-1010,Barra Cereal Pack 6,Galletas,Norte,Activo,0.2626495698322181,2310.677394063673,2472.2559734406686,2670.036451315922,2472.2559734406686
2026-02-01,SKU-1010,Barra Cereal Pack 6,Galletas,Sur,Activo,0.21880871543000296,1924.9845057473221,2059.5927650224844,2224.3601862242836,2059.5927650224844
2026-02-01,SKU-1011,Snack Mix 120g,Galletas,Centro,Activo,0.5205579265119183,5141.512433153515,5435.45584191825,5870.292309271711,5435.45584191825
2026-02-01,SKU-1011,Snack Mix 120g,Galletas,Norte,Activo,0.24596648277297803,2429.3928973288857,2568.282774335698,2773.7453962825543,2568.282774335698
2026-02-01,SKU-1011,Snack Mix 120g,Galletas,Sur,Activo,0.23347559071510357,2306.0212732580158,2437.857919100707,2632.886552628764,2437.857919100707
2026-02-01,SKU-1001,Yogurt Natural 1L,Lacteos,Centro,Activo,0.5002401625715869,4440.257452427226,4440.257452427226,4795.478048621405,4440.257452427226
2026-02-01,SKU-1001,Yogurt Natural 1L,Lacteos,Norte,Activo,0.23827821910216146,2115.017380212954,2115.017380212954,2284.2187706299906,2115.017380212954
2026-02-01,SKU-1001,Yogurt Natural 1L,Lacteos,Sur,Activo,0.2614816183262516,2320.9765854810166,2320.9765854810166,2506.654712319498,2320.9765854810166
2026-02-01,SKU-1002,Yogurt Frutado Pack 4,Lacteos,Centro,Activo,0.4913863822805578,2723.2757622524296,2868.587197180432,3098.074172954867,2868.587197180432
2026-02-01,SKU-1002,Yogurt Frutado Pack 4,Lacteos,Norte,Activo,0.26333059885151766,1459.384840873172,1537.2562442319181,1660.2367437704715,1537.2562442319181
2026-02-01,SKU-1002,Yogurt Frutado Pack 4,Lacteos,Sur,Activo,0.24528301886792453,1359.3646960158205,1431.8991184590138,1546.451047935735,1431.8991184590138
2026-02-01,SKU-1003,Leche Entera 1L,Lacteos,Centro,Activo,0.4675091955107045,1693.0425981245264,1836.7609856583965,1983.7018645110684,1836.7609856583965
2026-02-01,SKU-1003,Leche Entera 1L,Lacteos,Norte,Activo,0.26690559275676695,966.5746525504155,1048.624891953452,1132.5148833097285,1048.624891953452
2026-02-01,SKU-1003,Leche Entera 1L,Lacteos,Sur,Activo,0.2655852117325285,961.7930111597068,1043.4373483183467,1126.9123361838144,1043.4373483183467
2026-02-01,SKU-1004,Leche Descremada 1L,Lacteos,Centro,Activo,0.5286545871935722,2227.411538566731,2227.411538566731,2405.60446165207,2227.411538566731
2026-02-01,SKU-1004,Leche Descremada 1L,Lacteos,Norte,Activo,0.2544068213495122,1071.9072587116264,1071.9072587116264,1157.6598394085568,1071.9072587116264
2026-02-01,SKU-1004,Leche Descremada 1L,Lacteos,Sur,Activo,0.21693859145691563,914.0401568001814,914.0401568001814,987.1633693441961,914.0401568001814
2026-02-01,SKU-1005,Queso Untable 250g,Lacteos,Centro,Activo,0.4765915554583242,1456.219168378724,1546.8813024700146,1670.6318066676158,1546.8813024700146
2026-02-01,SKU-1005,Queso Untable 250g,Lacteos,Norte,Activo,0.2744476044629184,838.5710106638095,890.7792490009792,962.0415889210576,890.7792490009792
2026-02-01,SKU-1005,Queso Untable 250g,Lacteos,Sur,Activo,0.24896084007875738,760.6965405623079,808.0564251599159,872.7009391727091,808.0564251599159
2026-02-01,SKU-1006,Manjar 400g,Lacteos,Centro,Activo,0.5253917958379721,2012.9348373762716,2127.9358498019956,2298.1707177861554,2127.9358498019956
2026-02-01,SKU-1006,Manjar 400g,Lacteos,Norte,Activo,0.24329879249807312,932.1512425405032,985.405990103907,1064.2384693122194,985.405990103907
2026-02-01,SKU-1006,Manjar 400g,Lacteos,Sur,Activo,0.23130941166395477,886.2162992262932,936.8467368076919,1011.7944757523072,936.8467368076919
2026-03-01,SKU-1012,Jugo Naranja 1L,Bebidas,Centro,Activo,0.5108679053194197,3532.8176289169205,3532.8176289169205,3815.4430392302743,3532.8176289169205
2026-03-01,SKU-1012,Jugo Naranja 1L,Bebidas,Norte,Activo,0.22799694578773225,1576.6729932163098,1576.6729932163098,1702.8068326736147,1576.6729932163098
2026-03-01,SKU-1012,Jugo Naranja 1L,Bebidas,Sur,Activo,0.26113514889284806,1805.8344396516343,1805.8344396516343,1950.3011948237652,1805.8344396516343
2026-03-01,SKU-1013,Jugo Manzana 1L,Bebidas,Centro,Activo,0.5394635770067853,4962.583740727806,4962.583740727806,5359.59043998603,4962.583740727806
2026-03-01,SKU-1013,Jugo Manzana 1L,Bebidas,Norte,Activo,0.23473306874919986,2159.3348652920636,2159.3348652920636,2332.081654515429,2159.3348652920636
2026-03-01,SKU-1013,Jugo Manzana 1L,Bebidas,Sur,Activo,0.22580335424401485,2077.1894565906064,2077.1894565906064,2243.364613117855,2077.1894565906064
2026-03-01,SKU-1014,Agua Saborizada 500ml,Bebidas,Centro,Activo,0.5186515347411771,3572.7382323270813,3572.7382323270813,3858.5572909132484,3572.7382323270813
2026-03-01,SKU-1014,Agua Saborizada 500ml,Bebidas,Norte,Activo,0.23583776277354787,1624.5716733644977,1624.5716733644977,1754.5374072336576,1624.5716733644977
2026-03-01,SKU-1014,Agua Saborizada 500ml,Bebidas,Sur,Activo,0.2455107024852751,1691.2038516425948,1691.2038516425948,1826.5001597740024,1691.2038516425948
2026-03-01,SKU-1015,Bebida Isotonica 600ml,Bebidas,Centro,Activo,0.5340191723170447,3678.9894623424284,3678.9894623424284,3973.3086193298227,3678.9894623424284
2026-03-01,SKU-1015,Bebida Isotonica 600ml,Bebidas,Norte,Activo,0.220949263502455,1522.1738362143585,1522.1738362143585,1643.9477431115072,1522.1738362143585
2026-03-01,SKU-1015,Bebida Isotonica 600ml,Bebidas,Sur,Activo,0.24503156418050034,1688.0827305319024,1688.0827305319024,1823.1293489744546,1688.0827305319024
2026-03-01,SKU-1016,Te Helado 1.5L,Bebidas,Centro,Activo,0.5117146520573493,1318.6727558961963,1429.3996566453354,1543.7516291769623,1429.3996566453354
2026-03-01,SKU-1016,Te Helado 1.5L,Bebidas,Norte,Activo,0.23580836927380813,607.6708394482928,658.6960148960168,711.3916960876982,658.6960148960168
2026-03-01,SKU-1016,Te Helado 1.5L,Bebidas,Sur,Activo,0.2524769786688425,650.6253278522007,705.2573248960812,761.6779108877677,705.2573248960812
2026-03-01,SKU-1017,Nectar Durazno 1L,Bebidas,Centro,Activo,0.5834244329051653,2617.183812504493,2745.4642519843865,2965.101392143137,2745.4642519843865
2026-03-01,SKU-1017,Nectar Durazno 1L,Bebidas,Norte,Activo,0.22068871276305002,989.9875529206597,1038.5114807248588,1121.5923991828474,1038.5114807248588
2026-03-01,SKU-1017,Nectar Durazno 1L,Bebidas,Sur,Activo,0.19588685433178465,878.7288898524865,921.7995093616626,995.5434701105955,921.7995093616626
2026-03-01,SKU-1018,Arroz Grano Largo 1kg,Despensa,Centro,Activo,0.4815555384654823,5968.4283565305095,5968.4283565305095,6445.9026250529505,5968.4283565305095
